Client Order ID,Instrument,Side,Quantity,Price
u000829,Lotus,2,730,36.14
u000830,Tulip,2,210,127.73
u000831,Lavender,2,410,32.82
u000832,Orchid,1,40,16.14
u000833,Tulip,2,930,81.18
u000834,Rose,1,240,55.18
u000835,Lotus,1,660,37.65
u000836,Lotus,2,500,128.2
u000837,Rose,1,970,132.47
u000838,Rose,1,160,73.24
u000839,Tulip,2,550,25.34
u000840,Lavender,1,890,102.09
u000841,Orchid,1,500,31.48
u000842,Lotus,2,960,73.41
u000843,Orchid,1,410,137.1
u000844,Lavender,1,230,147.03
u000845,Rose,2,220,66.22
u000846,Tulip,2,170,120.91
u000847,Rose,2,610,138.96
u000848,Orchid,2,260,43.58
u000849,Lotus,1,480,118.96
u000850,Tulip,2,760,10.66
u000851,Orchid,1,90,146.25
u000852,Orchid,2,180,72.93
u000853,Tulip,2,20,115.93
u000854,Lotus,1,100,76.03
u000855,Lotus,2,230,98.19
u000856,Lotus,2,480,17.29
u000857,Lavender,2,160,67.93
u000858,Lavender,2,720,97.6
u000859,Orchid,2,80,139.41
u000860,Rose,1,660,62.79
u000861,Orchid,2,40,88.32
u000862,Tulip,2,800,126.94
u000863,Lotus,1,10,139.98
u000864,Tulip,2,860,91.92
u000865,Tulip,1,420,87.57
u000866,Tulip,1,280,73.15
u000867,Lavender,1,360,57.11
u000868,Lotus,1,110,139.5
u000869,Tulip,1,400,135.17
u000870,Rose,2,900,47.4
u000871,Orchid,1,700,85.03
u000872,Tulip,2,470,17.84
u000873,Rose,2,610,107.13
u000874,Tulip,1,710,104.62
u000875,Rose,2,480,130.78
u000876,Lavender,1,260,86.88
u000877,Lotus,2,550,21.89
u000878,Orchid,1,290,125.16
u000879,Lavender,1,200,29.42
u000880,Lotus,1,320,60.13
u000881,Rose,1,540,142.26
u000882,Lavender,1,210,114.69
u000883,Tulip,1,850,58.24
u000884,Lavender,2,940,106.59
u000885,Tulip,1,680,139.9
u000886,Lotus,2,920,138.17
u000887,Tulip,1,430,12.51
u000888,Lotus,2,310,44.24
u000889,Orchid,1,420,23.39
u000890,Lavender,2,940,69.76
u000891,Lotus,1,120,57.87
u000892,Lavender,2,460,63.26
u000893,Tulip,1,140,126.96
u000894,Lotus,2,170,29.58
u000895,Lavender,1,170,69.67
u000896,Orchid,2,560,10.13
u000897,Rose,1,620,84.07
u000898,Tulip,2,370,106.81
u000899,Tulip,1,490,23.62
u000900,Orchid,2,390,129.57
u000901,Lavender,1,20,55.68
u000902,Lotus,1,190,105.82
u000903,Lavender,2,960,14.55
u000904,Lavender,2,660,11.35
u000905,Lotus,2,900,121.99
u000906,Tulip,2,140,117.57
u000907,Tulip,1,700,39.16
u000908,Lavender,1,370,84.61
u000909,Orchid,1,630,52.14
u000910,Lavender,2,940,66.69
u000911,Orchid,2,210,107.72
u000912,Lotus,1,250,124.69
u000913,Rose,1,930,118.98
u000914,Tulip,1,270,64.38
u000915,Tulip,1,990,126.12
u000916,Orchid,2,600,11.75
u000917,Lotus,2,250,32.68
u000918,Lotus,1,970,93.29
u000919,Orchid,1,90,71.19
u000920,Rose,1,860,20.67
u000921,Lotus,2,930,70.75
u000922,Orchid,1,490,80.54
u000923,Lavender,2,350,72.17
u000924,Lavender,1,870,145.94
u000925,Tulip,1,570,94.95
u000926,Tulip,2,680,110.56
u000927,Lotus,1,190,38.11
u000928,Lotus,1,330,13.68
u000929,Lavender,2,150,69.49
u000930,Orchid,1,50,82.76
u000931,Orchid,1,730,116.18
u000932,Orchid,2,220,37.56
u000933,Orchid,1,170,92.26
u000934,Orchid,1,660,13.15
u000935,Rose,2,500,91.53
u000936,Rose,1,620,55.9
u000937,Rose,2,930,139.37
u000938,Tulip,2,820,106.82
u000939,Lotus,1,60,27.34
u000940,Tulip,1,430,133.5
u000941,Lavender,1,250,49.57
u000942,Lavender,1,100,133.3
u000943,Tulip,1,580,81.61
u000944,Lotus,2,10,74.41
u000945,Tulip,2,470,94.67
u000946,Rose,1,540,33.85
u000947,Lotus,2,610,68.18
u000948,Orchid,1,890,118.84
u000949,Lavender,2,280,14.77
u000950,Orchid,1,570,28.43
u000951,Lotus,2,760,133.66
u000952,Tulip,1,130,125.28
u000953,Tulip,2,770,12.67
u000954,Orchid,1,400,94.22
u000955,Lotus,2,490,40.39
u000956,Orchid,2,880,101.16
u000957,Orchid,1,510,99.77
u000958,Lavender,1,810,99.24
u000959,Orchid,2,720,109.25
u000960,Lavender,2,220,77.44
u000961,Lotus,1,510,92.75
u000962,Rose,2,630,131.54
u000963,Orchid,1,270,22.28
u000964,Lotus,1,400,58.57
u000965,Rose,1,720,141.77
u000966,Lotus,2,610,46.38
u000967,Lotus,2,870,142.48
u000968,Lavender,2,950,98.46
u000969,Rose,1,400,25.46
u000970,Orchid,1,950,25.45
u000971,Tulip,2,40,113.8
u000972,Lotus,2,960,125.4
u000973,Tulip,2,610,138.8
u000974,Lotus,1,450,86.81
u000975,Tulip,2,230,20.48
u000976,Lotus,2,230,40.72
u000977,Lotus,2,540,118.48
u000978,Orchid,2,920,97.11
u000979,Lavender,1,290,46.4
u000980,Lotus,2,100,112.78
u000981,Rose,1,160,84.28
u000982,Tulip,2,990,81.32
u000983,Rose,1,400,57.98
u000984,Orchid,2,220,112.83
u000985,Orchid,1,850,11.02
u000986,Lavender,1,60,69.17
u000987,Rose,1,560,38.86
u000988,Tulip,1,480,69.14
u000989,Orchid,1,860,54.81
u000990,Tulip,2,620,100.45
u000991,Lotus,2,30,86.35
u000992,Lavender,2,570,46.38
u000993,Tulip,1,110,39.36
u000994,Orchid,2,410,25.41
u000995,Lavender,1,690,44.92
u000996,Tulip,2,380,101.1
u000997,Orchid,1,440,116.89
u000998,Lavender,1,220,103.45
u000999,Lavender,2,180,13.09
u001000,Rose,1,400,50.4
u001001,Tulip,1,500,129.54
u001002,Rose,2,690,100.57
u001003,Rose,2,960,62.61
u001004,Orchid,1,160,119.27
u001005,Lavender,2,810,53.63
u001006,Lavender,1,320,29.83
u001007,Rose,2,10,80.71
u001008,Tulip,1,1000,65.18
u001009,Orchid,2,500,24.61
u001010,Tulip,2,110,34.75
u001011,Rose,1,240,99.82
u001012,Lavender,1,890,90.73
u001013,Rose,1,270,131.59
u001014,Lavender,2,600,143.43
u001015,Tulip,1,930,84.01
u001016,Lotus,1,190,38.81
u001017,Tulip,1,720,16.14
u001018,Rose,2,20,47.88
u001019,Lotus,1,570,35.97
u001020,Rose,2,70,45.45
u001021,Lotus,2,60,121.86
u001022,Lotus,1,580,68.96
u001023,Lavender,1,480,12.04
u001024,Lotus,1,970,17.74
u001025,Lavender,1,210,94.0
u001026,Tulip,2,700,102.83
u001027,Rose,2,910,112.03
u001028,Lotus,1,130,136.54
u001029,Lotus,1,570,57.0
u001030,Lotus,2,390,111.78
u001031,Lotus,1,880,27.33
u001032,Orchid,1,800,44.69
u001033,Orchid,1,720,149.97
u001034,Orchid,1,30,126.33
u001035,Lotus,2,650,10.26
u001036,Lotus,1,970,91.85
u001037,Lavender,1,320,129.9
u001038,Orchid,2,620,70.27
u001039,Lotus,2,670,34.38
u001040,Tulip,1,490,77.72
u001041,Lavender,1,80,36.27
u001042,Lotus,2,600,24.57
u001043,Lotus,1,640,71.85
u001044,Tulip,2,380,79.37
u001045,Lotus,2,850,130.1
u001046,Tulip,1,310,45.26
u001047,Rose,1,890,84.97
u001048,Lavender,2,860,92.07
u001049,Rose,2,460,76.53
u001050,Lotus,2,80,116.75
u001051,Lavender,2,520,42.16
u001052,Lotus,1,850,81.23
u001053,Lotus,1,500,80.78
u001054,Lotus,1,870,95.06
u001055,Tulip,2,650,80.68
u001056,Orchid,1,260,105.01
u001057,Rose,1,400,61.78
u001058,Lotus,2,440,38.0
u001059,Lotus,1,950,10.08
u001060,Orchid,2,380,106.45
u001061,Lotus,2,560,92.66
u001062,Lotus,1,590,127.34
u001063,Lotus,2,720,74.82
u001064,Rose,2,1000,90.09
u001065,Lavender,1,220,59.82
u001066,Lavender,2,810,58.26
u001067,Orchid,2,230,129.67
u001068,Lavender,2,440,33.3
u001069,Rose,2,470,88.73
u001070,Lavender,1,530,81.78
u001071,Rose,1,180,145.38
u001072,Rose,1,90,17.84
u001073,Lotus,1,490,137.18
u001074,Orchid,2,600,70.68
u001075,Lotus,1,10,52.66
u001076,Orchid,1,30,138.95
u001077,Tulip,1,660,118.08
u001078,Orchid,2,980,105.49
u001079,Rose,1,100,88.05
u001080,Orchid,2,470,51.61
u001081,Lavender,1,360,132.54
u001082,Lavender,2,740,125.65
u001083,Orchid,2,300,28.97
u001084,Rose,1,210,73.25
u001085,Lotus,2,1000,106.75
u001086,Tulip,2,790,69.54
u001087,Orchid,1,750,58.1
u001088,Tulip,1,360,64.97
u001089,Rose,1,540,138.83
u001090,Lotus,1,160,37.94
u001091,Orchid,2,790,92.17
u001092,Orchid,2,760,117.13
u001093,Tulip,1,440,25.33
u001094,Rose,2,310,78.59
u001095,Lotus,2,100,88.39
u001096,Tulip,2,310,110.4
u001097,Lavender,1,380,15.86
u001098,Lavender,1,240,69.48
u001099,Lavender,1,530,13.39
u001100,Lavender,2,900,12.96
u001101,Rose,1,200,35.66
u001102,Tulip,2,210,146.5
u001103,Tulip,2,570,65.71
u001104,Rose,2,250,97.16
u001105,Orchid,2,270,133.64
u001106,Tulip,1,720,142.12
u001107,Rose,1,260,135.61
u001108,Tulip,2,110,137.63
u001109,Lotus,2,10,102.02
u001110,Rose,2,770,17.8
u001111,Tulip,1,670,75.0
u001112,Tulip,1,640,143.33
u001113,Orchid,2,170,80.12
u001114,Lavender,1,830,38.2
u001115,Rose,2,1000,134.93
u001116,Rose,2,600,13.61
u001117,Lotus,2,960,41.94
u001118,Orchid,2,40,144.33
u001119,Lotus,2,430,28.08
u001120,Orchid,1,390,124.29
u001121,Rose,2,210,121.13
u001122,Rose,2,330,133.11
u001123,Rose,1,710,116.97
u001124,Orchid,2,220,93.17
u001125,Lotus,1,740,96.95
u001126,Lavender,1,260,136.9
u001127,Tulip,1,950,56.17
u001128,Rose,1,130,22.69
u001129,Lavender,2,180,24.04
u001130,Lotus,1,990,142.11
u001131,Orchid,2,330,143.68
u001132,Orchid,1,400,101.14
u001133,Lavender,1,370,99.18
u001134,Tulip,2,840,53.19
u001135,Tulip,2,350,98.87
u001136,Tulip,1,430,78.21
u001137,Lavender,2,310,17.81
u001138,Tulip,2,660,110.28
u001139,Tulip,2,940,24.02
u001140,Lavender,1,310,22.66
u001141,Lotus,2,320,51.83
u001142,Tulip,1,230,40.94
u001143,Orchid,1,990,85.32
u001144,Tulip,1,230,90.69
u001145,Lavender,2,80,138.26
u001146,Lotus,1,70,76.66
u001147,Tulip,1,230,149.86
u001148,Lavender,2,520,56.8
u001149,Tulip,1,90,16.72
u001150,Lavender,2,190,61.09
u001151,Lotus,2,530,32.6
u001152,Rose,2,560,141.68
u001153,Tulip,1,140,98.31
u001154,Orchid,2,10,76.0
u001155,Lavender,1,600,97.8
u001156,Lavender,1,310,111.16
u001157,Orchid,2,980,93.26
u001158,Orchid,2,650,146.8
u001159,Tulip,2,750,32.67
u001160,Orchid,1,930,20.67
u001161,Orchid,1,460,123.05
u001162,Rose,2,730,19.68
u001163,Rose,2,580,25.9
u001164,Lavender,1,280,82.47
u001165,Rose,2,660,143.92
u001166,Rose,1,80,64.92
u001167,Tulip,2,40,131.18
u001168,Lavender,2,560,111.25
u001169,Lotus,1,420,24.82
u001170,Lavender,2,340,69.28
u001171,Tulip,2,260,60.24
u001172,Lotus,2,750,39.01
u001173,Orchid,2,240,83.26
u001174,Lavender,2,420,102.99
u001175,Lotus,1,560,85.64
u001176,Tulip,1,90,124.17
u001177,Lotus,2,30,58.72
u001178,Lotus,1,600,89.56
u001179,Lavender,2,890,41.28
u001180,Lavender,2,890,43.99
u001181,Tulip,2,930,64.79
u001182,Rose,1,480,46.94
u001183,Lavender,2,970,104.61
u001184,Orchid,1,450,12.77
u001185,Orchid,1,950,97.03
u001186,Tulip,1,890,19.02
u001187,Orchid,1,140,49.77
u001188,Rose,2,50,81.1
u001189,Lavender,1,430,22.03
u001190,Lotus,2,950,18.54
u001191,Tulip,1,260,64.96
u001192,Lotus,2,940,38.22
u001193,Rose,2,380,40.3
u001194,Rose,1,650,48.04
u001195,Lavender,1,790,23.74
u001196,Lotus,1,770,93.73
u001197,Lavender,2,790,105.7
u001198,Orchid,1,290,129.09
u001199,Lotus,2,800,96.42
u001200,Tulip,1,870,47.78
u001201,Lavender,2,950,90.18
u001202,Lavender,2,920,30.99
u001203,Orchid,2,710,54.47
u001204,Orchid,2,130,26.74
u001205,Tulip,2,600,115.25
u001206,Tulip,1,540,97.46
u001207,Lavender,1,370,127.16
u001208,Tulip,1,10,137.04
u001209,Lavender,1,810,102.4
u001210,Tulip,1,500,35.06
u001211,Lavender,1,100,48.12
u001212,Rose,2,50,14.67
u001213,Rose,1,140,23.52
u001214,Lotus,1,900,149.49
u001215,Lotus,2,370,63.45
u001216,Rose,2,630,80.7
u001217,Lavender,1,100,36.4
u001218,Lotus,1,500,52.92
u001219,Tulip,2,80,10.09
u001220,Lavender,2,880,31.57
u001221,Lotus,2,740,71.33
u001222,Orchid,2,720,86.71
u001223,Tulip,1,1000,41.03
u001224,Lotus,1,690,95.71
u001225,Tulip,2,920,98.9
u001226,Orchid,2,760,56.57
u001227,Lotus,1,640,122.97
u001228,Orchid,1,860,135.08
u001229,Lavender,2,470,56.89
u001230,Rose,1,350,36.08
u001231,Tulip,2,30,71.04
u001232,Tulip,1,690,13.97
u001233,Tulip,2,360,84.08
u001234,Rose,2,1000,58.09
u001235,Lotus,2,330,22.49
u001236,Lavender,2,720,148.03
u001237,Rose,2,10,107.2
u001238,Lavender,2,720,89.84
u001239,Tulip,2,580,57.38
u001240,Orchid,1,630,29.55
u001241,Lavender,2,560,35.68
u001242,Tulip,1,800,97.78
u001243,Orchid,2,270,43.0
u001244,Lavender,1,440,86.0
u001245,Orchid,2,950,75.02
u001246,Rose,2,830,67.2
u001247,Tulip,2,770,103.52
u001248,Tulip,2,720,104.51
u001249,Lotus,2,960,142.25
u001250,Lotus,1,970,82.05
u001251,Tulip,1,800,56.2
u001252,Lavender,2,140,106.41
u001253,Tulip,1,270,23.45
u001254,Rose,2,180,121.59
u001255,Lotus,2,600,45.07
u001256,Rose,2,440,116.55
u001257,Lotus,1,490,38.91
u001258,Orchid,2,20,36.78
u001259,Orchid,2,380,101.34
u001260,Lavender,2,140,110.63
u001261,Tulip,2,550,133.16
u001262,Lotus,2,430,127.49
u001263,Tulip,1,320,96.39
u001264,Lotus,2,580,125.97
u001265,Lotus,1,30,130.73
u001266,Tulip,1,330,138.33
u001267,Rose,1,970,22.01
u001268,Tulip,2,70,115.54
u001269,Lavender,1,840,13.96
u001270,Tulip,1,770,96.76
u001271,Lotus,2,290,58.24
u001272,Lotus,2,740,91.71
u001273,Rose,2,10,110.18
u001274,Lotus,2,330,29.39
u001275,Tulip,1,490,44.65
u001276,Lavender,2,300,70.03
u001277,Lavender,1,290,56.45
u001278,Lotus,2,410,96.74
u001279,Orchid,1,260,101.5
u001280,Rose,2,50,72.66
u001281,Rose,2,310,98.49
u001282,Tulip,1,830,125.52
u001283,Orchid,1,550,43.36
u001284,Tulip,1,900,57.89
u001285,Lavender,2,200,17.58
u001286,Tulip,2,860,67.46
u001287,Lotus,2,480,68.08
u001288,Lavender,1,690,104.31
u001289,Lotus,1,760,13.42
u001290,Lotus,1,390,134.93
u001291,Orchid,1,340,82.99
u001292,Rose,1,80,32.15
u001293,Rose,2,430,100.12
u001294,Tulip,1,480,130.98
u001295,Tulip,2,830,144.5
u001296,Lotus,1,540,91.76
u001297,Lotus,1,730,86.74
u001298,Tulip,1,760,123.15
u001299,Orchid,1,770,10.33
u001300,Orchid,1,500,131.28
u001301,Rose,2,330,93.55
u001302,Lavender,2,120,96.75
u001303,Lavender,2,580,10.9
u001304,Rose,2,190,22.23
u001305,Rose,1,700,56.53
u001306,Orchid,1,130,30.87
u001307,Orchid,1,590,92.23
u001308,Rose,2,940,103.99
u001309,Lavender,2,490,100.52
u001310,Lavender,1,710,10.91
u001311,Lavender,2,720,57.21
u001312,Orchid,1,740,74.34
u001313,Lavender,1,460,135.88
u001314,Lotus,1,440,96.03
u001315,Lavender,2,670,107.18
u001316,Lotus,2,970,140.47
u001317,Tulip,1,80,28.4
u001318,Lotus,2,30,107.95
u001319,Tulip,2,1000,79.62
u001320,Lotus,2,830,64.64
u001321,Lavender,1,560,77.97
u001322,Rose,2,210,139.49
u001323,Orchid,2,30,65.15
u001324,Rose,1,750,19.95
u001325,Rose,1,760,65.65
u001326,Orchid,1,1000,70.99
u001327,Lavender,1,810,111.72
u001328,Lotus,2,100,57.51
u001329,Lotus,1,590,38.44
u001330,Lavender,2,220,87.23
u001331,Lavender,1,430,115.65
u001332,Lavender,2,280,52.82
u001333,Rose,2,600,134.64
u001334,Rose,2,370,13.2
u001335,Rose,1,300,74.09
u001336,Lavender,1,590,100.7
u001337,Lavender,1,370,144.29
u001338,Orchid,1,650,89.01
u001339,Orchid,1,70,48.77
u001340,Orchid,2,790,45.12
u001341,Rose,1,220,26.98
u001342,Rose,2,550,121.55
u001343,Orchid,2,400,104.0
u001344,Tulip,1,470,116.61
u001345,Lotus,2,640,63.49
u001346,Tulip,2,580,97.58
u001347,Lavender,1,670,22.19
u001348,Orchid,1,290,76.79
u001349,Lavender,2,430,128.5
u001350,Tulip,2,320,91.5
u001351,Lavender,2,170,89.95
u001352,Orchid,1,770,26.59
u001353,Orchid,2,850,52.92
u001354,Rose,2,540,67.32
u001355,Orchid,1,30,29.7
u001356,Lavender,1,30,13.9
u001357,Orchid,2,100,15.21
u001358,Lotus,1,330,81.51
u001359,Lotus,2,330,108.72
u001360,Tulip,1,220,71.2
u001361,Lotus,1,910,69.37
u001362,Rose,1,50,85.13
u001363,Lotus,1,250,91.22
u001364,Lavender,1,540,47.34
u001365,Lotus,1,340,144.52
u001366,Lotus,2,920,13.04
u001367,Lotus,1,250,28.54
u001368,Orchid,2,160,93.97
u001369,Lavender,2,710,12.29
u001370,Tulip,2,670,18.6
u001371,Lavender,1,320,48.82
u001372,Tulip,2,310,66.03
u001373,Lotus,2,860,129.81
u001374,Orchid,2,610,142.95
u001375,Tulip,1,500,133.0
u001376,Orchid,1,730,51.46
u001377,Rose,2,270,122.3
u001378,Orchid,2,40,137.55
u001379,Lotus,2,700,35.88
u001380,Rose,1,860,89.42
u001381,Lavender,1,810,113.87
u001382,Orchid,2,890,30.34
u001383,Orchid,2,880,149.05
u001384,Rose,2,660,10.86
u001385,Orchid,1,120,85.1
u001386,Rose,1,830,80.39
u001387,Lotus,2,250,61.59
u001388,Rose,1,150,47.71
u001389,Tulip,2,450,87.89
u001390,Lotus,1,610,52.11
u001391,Orchid,1,80,11.0
u001392,Lavender,2,260,92.53
u001393,Tulip,2,280,66.41
u001394,Lavender,2,150,69.59
u001395,Tulip,1,730,76.66
u001396,Lotus,2,40,90.34
u001397,Lavender,2,500,83.97
u001398,Tulip,2,930,125.01
u001399,Orchid,2,760,70.71
u001400,Tulip,2,80,46.23
u001401,Rose,2,830,98.34
u001402,Lotus,2,540,103.36
u001403,Rose,1,580,30.09
u001404,Rose,1,700,147.28
u001405,Lavender,1,510,129.95
u001406,Orchid,1,210,141.56
u001407,Tulip,2,760,149.83
u001408,Rose,2,630,62.23
u001409,Lotus,1,270,18.72
u001410,Rose,1,80,22.58
u001411,Orchid,1,800,71.47
u001412,Rose,2,710,84.1
u001413,Orchid,1,910,74.77
u001414,Rose,1,780,16.74
u001415,Orchid,2,740,111.01
u001416,Lavender,1,680,73.19
u001417,Orchid,1,210,50.8
u001418,Lotus,2,780,53.1
u001419,Tulip,2,560,106.01
u001420,Lavender,2,70,57.14
u001421,Orchid,1,780,79.75
u001422,Orchid,2,670,68.39
u001423,Lotus,2,840,58.37
u001424,Orchid,2,390,91.17
u001425,Lotus,2,350,51.86
u001426,Tulip,2,520,46.76
u001427,Tulip,2,700,115.84
u001428,Tulip,2,90,114.46
u001429,Tulip,2,230,120.48
u001430,Lotus,1,390,67.76
u001431,Orchid,2,570,129.4
u001432,Lotus,1,230,139.99
u001433,Lavender,2,430,107.35
u001434,Tulip,2,240,98.56
u001435,Orchid,2,230,55.63
u001436,Lavender,2,710,125.15
u001437,Orchid,2,440,108.54
u001438,Rose,2,600,58.25
u001439,Rose,2,110,149.75
u001440,Lotus,2,290,142.64
u001441,Rose,2,50,13.84
u001442,Lotus,2,240,93.26
u001443,Lotus,1,600,140.88
u001444,Lavender,2,840,137.06
u001445,Lotus,1,200,98.58
u001446,Orchid,1,710,92.15
u001447,Tulip,1,590,15.68
u001448,Lotus,1,90,81.85
u001449,Lavender,1,870,117.17
u001450,Orchid,1,20,80.65
u001451,Rose,2,630,95.95
u001452,Rose,1,240,120.06
u001453,Rose,2,40,124.55
u001454,Orchid,1,60,94.92
u001455,Tulip,2,700,88.61
u001456,Lavender,2,210,139.63
u001457,Lavender,1,880,65.42
u001458,Lavender,2,10,86.75
u001459,Tulip,2,390,135.89
u001460,Rose,1,420,33.65
u001461,Tulip,1,770,109.6
u001462,Rose,1,220,85.43
u001463,Lavender,2,390,118.35
u001464,Lavender,2,60,47.21
u001465,Orchid,1,20,16.66
u001466,Rose,1,950,133.83
u001467,Orchid,1,950,132.1
u001468,Tulip,2,790,30.16
u001469,Lavender,2,760,147.81
u001470,Rose,2,160,143.66
u001471,Orchid,2,100,76.78
u001472,Lavender,2,50,33.79
u001473,Lavender,2,950,119.63
u001474,Tulip,1,990,149.43
u001475,Tulip,1,860,140.55
u001476,Tulip,2,820,109.01
u001477,Rose,2,760,69.48
u001478,Tulip,1,500,36.71
u001479,Orchid,2,350,58.05
u001480,Orchid,2,780,124.03
u001481,Tulip,1,810,109.41
u001482,Tulip,2,690,130.78
u001483,Lotus,1,370,94.4
u001484,Tulip,1,310,142.52
u001485,Lavender,1,430,15.76
u001486,Orchid,1,860,86.74
u001487,Lavender,1,950,127.35
u001488,Orchid,2,270,81.31
u001489,Rose,2,600,25.19
u001490,Orchid,1,880,98.8
u001491,Orchid,1,90,86.28
u001492,Lotus,1,270,80.95
u001493,Tulip,2,280,10.4
u001494,Rose,1,610,44.67
u001495,Lotus,1,860,139.44
u001496,Rose,2,760,112.72
u001497,Tulip,2,260,68.71
u001498,Rose,1,780,60.17
u001499,Lotus,2,30,117.5
u001500,Lavender,2,300,79.94
u001501,Lotus,2,590,62.48
u001502,Lotus,1,970,16.36
u001503,Tulip,1,240,48.45
u001504,Orchid,1,900,133.82
u001505,Rose,1,770,141.46
u001506,Rose,2,910,11.86
u001507,Tulip,2,970,51.03
u001508,Tulip,1,230,134.02
u001509,Tulip,2,100,96.33
u001510,Lavender,2,340,35.49
u001511,Tulip,1,440,94.27
u001512,Orchid,1,300,90.65
u001513,Tulip,1,80,70.36
u001514,Tulip,1,280,132.01
u001515,Tulip,2,260,147.87
u001516,Rose,2,690,59.58
u001517,Lotus,2,840,49.84
u001518,Lotus,2,970,53.11
u001519,Lotus,1,920,19.61
u001520,Rose,1,440,100.75
u001521,Lotus,2,520,89.33
u001522,Lavender,1,380,18.54
u001523,Tulip,1,600,63.79
u001524,Lotus,2,430,31.32
u001525,Lavender,2,470,36.93
u001526,Lotus,2,370,15.7
u001527,Lotus,1,460,29.98
u001528,Orchid,2,400,107.9
u001529,Lotus,1,320,90.24
u001530,Tulip,2,100,57.03
u001531,Lavender,1,870,20.28
u001532,Lotus,1,880,119.43
u001533,Lotus,1,410,57.54
u001534,Orchid,2,950,28.73
u001535,Lavender,2,280,113.52
u001536,Lavender,2,940,26.58
u001537,Rose,1,990,105.31
u001538,Lavender,2,390,149.5
u001539,Lavender,2,850,129.35
u001540,Lotus,2,810,139.28
u001541,Rose,1,500,99.56
u001542,Rose,1,980,111.58
u001543,Tulip,1,160,105.52
u001544,Tulip,1,370,123.59
u001545,Lotus,2,130,40.37
u001546,Lotus,2,290,54.59
u001547,Lotus,2,680,40.03
u001548,Tulip,2,390,19.49
u001549,Tulip,2,780,65.43
u001550,Orchid,1,460,75.52
u001551,Orchid,1,370,120.93
u001552,Lotus,1,870,120.01
u001553,Tulip,2,30,87.36
u001554,Orchid,2,570,141.9
u001555,Lotus,2,90,72.87
u001556,Lotus,1,310,26.68
u001557,Rose,1,820,77.18
u001558,Rose,2,580,133.65
u001559,Lavender,1,750,60.72
u001560,Lotus,1,840,85.79
u001561,Rose,1,400,125.44
u001562,Lavender,1,970,130.32
u001563,Tulip,2,280,55.52
u001564,Rose,2,390,53.09
u001565,Lavender,1,950,102.96
u001566,Lotus,1,560,57.43
u001567,Tulip,1,530,123.71
u001568,Lavender,2,890,101.68
u001569,Lavender,1,160,29.61
u001570,Lavender,2,290,96.17
u001571,Rose,1,240,67.75
u001572,Lotus,2,390,31.56
u001573,Tulip,1,580,107.15
u001574,Lavender,1,120,112.2
u001575,Rose,1,910,33.24
u001576,Orchid,2,630,84.83
u001577,Orchid,2,800,144.01
u001578,Rose,2,80,89.45
u001579,Lotus,2,760,111.53
u001580,Orchid,2,320,24.59
u001581,Tulip,1,380,85.49
u001582,Tulip,1,740,51.5
u001583,Rose,2,490,57.9
u001584,Lotus,2,870,39.57
u001585,Lotus,2,550,107.05
u001586,Rose,2,10,132.97
u001587,Lavender,1,570,58.9
u001588,Lavender,1,490,134.61
u001589,Lotus,1,710,40.88
u001590,Tulip,1,420,27.13
u001591,Orchid,2,340,18.24
u001592,Lotus,2,460,52.35
u001593,Lavender,1,950,40.26
u001594,Lotus,2,150,76.37
u001595,Lotus,2,450,130.51
u001596,Tulip,2,670,137.44
u001597,Lotus,1,270,91.55
u001598,Tulip,2,330,93.7
u001599,Lavender,1,360,95.53
u001600,Orchid,2,560,72.99
u001601,Orchid,2,330,28.56
u001602,Lotus,2,360,110.92
u001603,Orchid,2,530,84.38
u001604,Rose,2,1000,31.25
u001605,Tulip,2,570,139.86
u001606,Rose,1,460,49.26
u001607,Lavender,2,820,65.8
u001608,Tulip,2,900,60.92
u001609,Tulip,1,770,25.41
u001610,Lavender,1,510,141.38
u001611,Lavender,1,150,48.69
u001612,Lavender,2,710,64.0
u001613,Lotus,1,780,148.69
u001614,Rose,1,580,118.2
u001615,Lavender,2,230,96.07
u001616,Orchid,2,970,44.54
u001617,Rose,2,150,94.03
u001618,Lotus,2,820,35.15
u001619,Lotus,2,350,43.28
u001620,Lavender,1,1000,62.91
u001621,Rose,1,10,49.05
u001622,Orchid,1,540,70.9
u001623,Rose,2,160,55.21
u001624,Lotus,1,530,10.74
u001625,Lotus,2,230,136.85
u001626,Tulip,2,190,36.58
u001627,Orchid,2,910,14.53
u001628,Lavender,1,600,149.89
u001629,Lavender,2,740,117.98
u001630,Orchid,1,100,118.54
u001631,Orchid,1,550,97.44
u001632,Rose,1,330,136.87
u001633,Lotus,2,260,120.06
u001634,Lotus,2,360,37.79
u001635,Lavender,1,780,97.88
u001636,Lavender,1,950,78.16
u001637,Lotus,2,870,77.99
u001638,Tulip,2,100,141.63
u001639,Rose,2,340,28.74
u001640,Tulip,1,60,77.26
u001641,Lotus,1,420,132.24
u001642,Rose,2,820,33.04
u001643,Rose,1,850,132.88
u001644,Rose,1,390,98.89
u001645,Rose,1,390,92.31
u001646,Lavender,1,10,104.11
u001647,Lotus,2,930,149.95
u001648,Lavender,1,970,131.61
u001649,Lavender,1,30,15.8
u001650,Lavender,1,880,43.83
u001651,Rose,2,470,82.52
u001652,Orchid,1,350,68.45
u001653,Lotus,1,460,47.66
u001654,Orchid,1,610,122.59
u001655,Lavender,2,30,120.41
u001656,Lotus,2,720,139.66
u001657,Lotus,1,590,106.66
u001658,Lavender,2,450,147.87
